2.504029109589040944e-02 -1.152470507766862262e+01
7.512287328767122685e-02 7.668273053376714055e-01
1.252054554794520547e-01 2.632551537948795595e+00
1.752880376712328547e-01 7.143855364399189334e+00
2.253706198630137103e-01 8.183347201907167801e+00
2.754532020547945104e-01 9.206424978920894731e+00
3.255357842465753659e-01 1.031739946590017354e+01
3.756183664383562215e-01 1.102679561125696495e+01
4.257009486301369661e-01 1.180545143205259251e+01
4.757835308219178216e-01 1.204621674859057023e+01
5.258661130136985662e-01 1.256535195829849094e+01
5.759486952054794218e-01 1.293097853083205173e+01
6.260312773972602773e-01 1.325180758659608315e+01
6.761138595890410219e-01 1.363019174397631694e+01
7.261964417808218775e-01 1.402870366058983365e+01
7.762790239726027330e-01 1.446157641763046264e+01
8.263616061643834776e-01 1.473322117667603948e+01
8.764441883561643332e-01 1.502515716723797290e+01
9.265267705479451887e-01 1.533200566760954509e+01
9.766093527397260443e-01 1.561499317643291462e+01
1.026691934931506900e+00 1.582555126675874924e+01
1.076774517123287644e+00 1.604291844316965054e+01
1.126857099315068611e+00 1.626983354797284065e+01
1.176939681506849356e+00 1.647449135933564435e+01
1.227022263698630322e+00 1.667197807284934896e+01
1.277104845890411067e+00 1.689279336041699864e+01
1.327187428082191811e+00 1.711345845438221858e+01
1.377270010273972556e+00 1.731876161949778492e+01
1.427352592465753522e+00 1.752361856616841607e+01
1.477435174657534267e+00 1.773514411745674835e+01
1.527517756849315234e+00 1.787226440961292084e+01
1.577600339041095978e+00 1.802031831080013546e+01
1.627682921232876723e+00 1.822705312758693097e+01
1.677765503424657467e+00 1.846547284756626439e+01
1.727848085616438434e+00 1.861149168361340145e+01
1.777930667808219178e+00 1.872646239566767790e+01
1.828013250000000145e+00 1.890053715921288813e+01
1.878095832191780890e+00 1.908027959186020084e+01
1.928178414383561634e+00 1.923535752479505589e+01
1.978260996575342379e+00 1.943210079982203808e+01
2.028343578767123123e+00 1.954558506151047226e+01
2.078426160958903868e+00 1.978642148490686736e+01
2.128508743150684612e+00 1.997050510173174587e+01
2.178591325342465801e+00 2.007133500119902081e+01
2.228673907534246545e+00 2.025761744186151248e+01
2.278756489726027290e+00 2.052203924521623790e+01
2.328839071917808035e+00 2.075573165657105079e+01
2.378921654109588779e+00 2.107107412350289266e+01
2.429004236301369524e+00 2.152850251486014344e+01
2.479086818493150268e+00 2.211856928438670522e+01
2.529169400684931457e+00 2.282216077503273866e+01
2.579251982876712201e+00 2.368586883571779111e+01
2.629334565068492946e+00 2.456544692899099758e+01
2.679417147260273691e+00 2.525794431163088305e+01
2.729499729452054435e+00 2.567363640940453351e+01
2.779582311643835624e+00 2.602107011308237716e+01
2.829664893835616368e+00 2.609830717788905829e+01
2.879747476027397113e+00 2.624840727502911619e+01
2.929830058219177857e+00 2.633611706874153313e+01
2.979912640410958602e+00 2.635552108218579548e+01
3.029995222602739346e+00 2.641672658713168786e+01
3.080077804794520091e+00 2.654211715699454999e+01
3.130160386986301280e+00 2.655022929507452289e+01
3.180242969178082024e+00 2.663102012204640445e+01
3.230325551369862769e+00 2.658354717267270573e+01
3.280408133561643513e+00 2.662351819178610768e+01
3.330490715753424702e+00 2.658837308190419790e+01
