2.536421745562130597e-02 -1.149874236532210681e+01
7.536865236686390856e-02 -2.603660107236657417e+00
1.253730872781065320e-01 1.212046208012190068e-01
1.753775221893491276e-01 1.351792886600693411e+00
2.253819571005917233e-01 2.578925471683167991e+00
2.753863920118343467e-01 3.227244519282348456e+00
3.253908269230769146e-01 4.322827859814764473e+00
3.753952618343195380e-01 5.315742525092944426e+00
4.253996967455621614e-01 5.587373445620287704e+00
4.754041316568047848e-01 6.052670882618382819e+00
5.254085665680474637e-01 6.374485834357153102e+00
5.754130014792899761e-01 6.907526839749920988e+00
6.254174363905324885e-01 7.306734094855992900e+00
6.754218713017752229e-01 7.617936333940388494e+00
7.254263062130177353e-01 8.221853002457736537e+00
7.754307411242604697e-01 8.500577573033107015e+00
8.254351760355029821e-01 8.788514778026643270e+00
8.754396109467457165e-01 9.092354255749206970e+00
9.254440458579882289e-01 9.197710177117055963e+00
9.754484807692309634e-01 9.546869208545428975e+00
1.025452915680473476e+00 9.841332272800888958e+00
1.075457350591716210e+00 9.905108741551325480e+00
1.125461785502958723e+00 1.022997693083329551e+01
1.175466220414201235e+00 1.060603776651363539e+01
1.225470655325443747e+00 1.074074229379263734e+01
1.275475090236686482e+00 1.089925787451193528e+01
1.325479525147929216e+00 1.122553225793453180e+01
1.375483960059171729e+00 1.132571850827626037e+01
1.425488394970414241e+00 1.154021396283614465e+01
1.475492829881656975e+00 1.179721878853688644e+01
1.525497264792899710e+00 1.180698416813515195e+01
1.575501699704142222e+00 1.194488956250030576e+01
1.625506134615384735e+00 1.217078914857310501e+01
1.675510569526627247e+00 1.246934669817165364e+01
1.725515004437869981e+00 1.276059673570468789e+01
1.775519439349112716e+00 1.271162931896462389e+01
1.825523874260355228e+00 1.281759494915597841e+01
1.875528309171597741e+00 1.318572073274894585e+01
1.925532744082840475e+00 1.337203608444155734e+01
1.975537178994083209e+00 1.339603219604166107e+01
2.025541613905325722e+00 1.370445445721489008e+01
2.075546048816568234e+00 1.388609416473321545e+01
2.125550483727810747e+00 1.386673250072954033e+01
2.175554918639053703e+00 1.444075844313612755e+01
2.225559353550296215e+00 1.436742418734853111e+01
2.275563788461538728e+00 1.457990691653371940e+01
2.325568223372781240e+00 1.499796527417584890e+01
2.375572658284023753e+00 1.538317836961649299e+01
2.425577093195266265e+00 1.578899011688327825e+01
2.475581528106509221e+00 1.613429586484555855e+01
2.525585963017751734e+00 1.717461970962231987e+01
2.575590397928994246e+00 1.804922574271390445e+01
2.625594832840237203e+00 1.873114408742553039e+01
2.675599267751479715e+00 1.941796688505610646e+01
2.725603702662722228e+00 1.989866828594529480e+01
2.775608137573964740e+00 2.031164372498029280e+01
2.825612572485207252e+00 2.039372302424269634e+01
2.875617007396449765e+00 2.061121622816066790e+01
2.925621442307692721e+00 2.072957688309990587e+01
2.975625877218935234e+00 2.078168973358868143e+01
3.025630312130177746e+00 2.089939778917186075e+01
3.075634747041420702e+00 2.087358896391468477e+01
3.125639181952663215e+00 2.101059258852827583e+01
3.175643616863905727e+00 2.103172519814161490e+01
3.225648051775148240e+00 2.097500938452366981e+01
3.275652486686390752e+00 2.109791073606022493e+01
3.325656921597633264e+00 2.106701088656319598e+01
3.375661356508876221e+00 2.105882283265676236e+01
3.425665791420118733e+00 2.102551503595121574e+01
3.475670226331361246e+00 2.114076757449272037e+01
3.525674661242604202e+00 2.119347152387071276e+01
3.625683531065089227e+00 2.122940190197155630e+01
3.675687965976331739e+00 2.108142803281513267e+01
3.725692400887574252e+00 2.109152607483605024e+01
3.775696835798816764e+00 2.119586112986413795e+01
3.825701270710059720e+00 2.138926936396317302e+01
3.875705705621302233e+00 2.155285753410414529e+01
3.925710140532544745e+00 2.135668205785194829e+01
3.975714575443787702e+00 2.139899481960254590e+01
4.025719010355030214e+00 2.136631788205801996e+01
4.075723445266272726e+00 2.153566001391176954e+01
4.125727880177515239e+00 2.169716346410530150e+01
4.175732315088757751e+00 2.171025857369413004e+01
4.225736750000000264e+00 2.168579575039284180e+01
4.275741184911242776e+00 2.182448052488711099e+01
4.325745619822486177e+00 2.173225325223241455e+01
4.375750054733728689e+00 2.194934785991860693e+01
4.425754489644971201e+00 2.208328918413495501e+01
4.475758924556213714e+00 2.225424643018864757e+01
4.525763359467456226e+00 2.232978356182822566e+01
4.575767794378698738e+00 2.252253737750939067e+01
4.625772229289941251e+00 2.266084179618028926e+01
4.675776664201183763e+00 2.286485092216585713e+01
4.725781099112426276e+00 2.295637383058372194e+01
4.775785534023668788e+00 2.299996538565580195e+01
4.825789968934911300e+00 2.312295995239246338e+01
4.875794403846154701e+00 2.325827727065094663e+01
4.925798838757397213e+00 2.324266051803356703e+01
4.975803273668639726e+00 2.334257186574056675e+01
5.025807708579882238e+00 2.346875961101254404e+01
5.075812143491124750e+00 2.339375736668415229e+01
5.125816578402367263e+00 2.348191763326375181e+01
5.175821013313609775e+00 2.341175572036117103e+01
5.225825448224852288e+00 2.360299990833159356e+01
5.275829883136095688e+00 2.362614922418933361e+01
5.325834318047338201e+00 2.352418440850150816e+01
5.375838752958580713e+00 2.358096461722464809e+01
5.425843187869823225e+00 2.353287700276220917e+01
5.475847622781065738e+00 2.366635639325907903e+01
5.525852057692308250e+00 2.361186571781439625e+01
5.575856492603550763e+00 2.351827263959363279e+01
5.625860927514793275e+00 2.355779627990258618e+01
5.675865362426035787e+00 2.356679138313713651e+01
5.725869797337278300e+00 2.351891463958146389e+01
5.775874232248521700e+00 2.367083664723278247e+01
5.825878667159764213e+00 2.372330851257723694e+01
5.875883102071006725e+00 2.353997599077101199e+01
5.925887536982249237e+00 2.376248155497436798e+01
5.975891971893491750e+00 2.363311397914323919e+01
6.025896406804734262e+00 2.355205831945770711e+01
6.075900841715976775e+00 2.373064573003041389e+01
6.125905276627219287e+00 2.364331552604671671e+01
6.175909711538462687e+00 2.382815413858875786e+01
6.225914146449705200e+00 2.381401977190866859e+01
6.275918581360947712e+00 2.377152745926889921e+01
6.325923016272190225e+00 2.371883211351850562e+01
6.375927451183432737e+00 2.383228897527780887e+01
6.425931886094675249e+00 2.387109922362549241e+01
6.475936321005917762e+00 2.366268073012291850e+01
6.525940755917160274e+00 2.368591701603231670e+01
6.575945190828402787e+00 2.372275756450633821e+01
6.625949625739645299e+00 2.383972602884209735e+01
6.675954060650888700e+00 2.386858936348453497e+01
6.725958495562131212e+00 2.386815357015777295e+01
6.775962930473373724e+00 2.394761627690935057e+01
6.825967365384616237e+00 2.393978082954210151e+01
6.875971800295858749e+00 2.422369564675399545e+01
6.925976235207101261e+00 2.408547031795723115e+01
6.975980670118343774e+00 2.407486619314014931e+01
7.025985105029586286e+00 2.413889188216496251e+01
7.075989539940829687e+00 2.420798218381033351e+01
7.125993974852072199e+00 2.404624502065053804e+01
7.175998409763314712e+00 2.394254853162032859e+01
7.226002844674557224e+00 2.429721886020353594e+01
7.276007279585799736e+00 2.423208096519447352e+01
7.326011714497042249e+00 2.423522661436638614e+01
7.376016149408284761e+00 2.417943867267057811e+01
7.426020584319527273e+00 2.405130290383505809e+01
7.476025019230769786e+00 2.419312951672932499e+01
7.526029454142012298e+00 2.407570372928999802e+01
7.576033889053255699e+00 2.417737065918315054e+01
7.626038323964498211e+00 2.404894362968961730e+01
7.676042758875740724e+00 2.419667075511025800e+01
7.726047193786983236e+00 2.422843017175847535e+01
7.776051628698225748e+00 2.417951135699862419e+01
7.826056063609468261e+00 2.419941779520039660e+01
7.876060498520710773e+00 2.433174892932694888e+01
7.926064933431953285e+00 2.422399719109857585e+01
7.976069368343196686e+00 2.431589046443437852e+01
8.026073803254440975e+00 2.429593263289787686e+01
8.076078238165681711e+00 2.414397666396036612e+01
8.126082673076926000e+00 2.422710612255569984e+01
8.176087107988166736e+00 2.425056123772818850e+01
8.226091542899411024e+00 2.428618654564843027e+01
8.276095977810651760e+00 2.422585529081713673e+01
8.326100412721896049e+00 2.420761069416714761e+01
8.376104847633136785e+00 2.430543499838192645e+01
8.426109282544381074e+00 2.439698271494633275e+01
8.476113717455621810e+00 2.424860798044773702e+01
8.526118152366866099e+00 2.428389505602254772e+01
8.576122587278106835e+00 2.427607263895403733e+01
8.626127022189351123e+00 2.426634396202233290e+01
8.676131457100593636e+00 2.427309316413523277e+01
8.726135892011836148e+00 2.428313097211015403e+01
8.776140326923080437e+00 2.440998238122926622e+01
8.826144761834321173e+00 2.439540279853416038e+01
8.876149196745565462e+00 2.437391912807820304e+01
8.926153631656806198e+00 2.428819714814236619e+01
8.976158066568050486e+00 2.442370812329792784e+01
9.026162501479291222e+00 2.442688908980982632e+01
9.076166936390535511e+00 2.438738553702253498e+01
9.126171371301776247e+00 2.454068978771161369e+01
9.176175806213020536e+00 2.441203096392218086e+01
9.226180241124261272e+00 2.442646547423887782e+01
9.276184676035505561e+00 2.438862615803522971e+01
9.326189110946746297e+00 2.441760892124718652e+01
9.376193545857990586e+00 2.437051073064603557e+01
9.426197980769231322e+00 2.437848239245507642e+01
9.476202415680475610e+00 2.439045209428097039e+01
9.526206850591716346e+00 2.439170507151247591e+01
9.576211285502960635e+00 2.435516066533241641e+01
9.626215720414203147e+00 2.433542041952476964e+01
9.676220155325445660e+00 2.418448297626819254e+01
9.726224590236689949e+00 2.430000909746522453e+01
9.776229025147930685e+00 2.433004276023913448e+01
9.826233460059174973e+00 2.428956506056535147e+01
9.876237894970415709e+00 2.435429261836874915e+01
9.926242329881659998e+00 2.418988561872611953e+01
9.976246764792900734e+00 2.431943030375295223e+01
1.002625119970414502e+01 2.430312257109379459e+01
1.007625563461538576e+01 2.432550288887895462e+01
1.012626006952663005e+01 2.429040260678182150e+01
1.017626450443787078e+01 2.404581220168308420e+01
1.022626893934911507e+01 2.437160155978309817e+01
1.027627337426035581e+01 2.434631377045560185e+01
1.032627780917160010e+01 2.437201448007988347e+01
1.037628224408284083e+01 2.434274087539529674e+01
1.042628667899408512e+01 2.434490072586642739e+01
1.047629111390532586e+01 2.431915985755719944e+01
1.052629554881657015e+01 2.435991225677427963e+01
1.057629998372781444e+01 2.440688404480086149e+01
1.062630441863905517e+01 2.432566681108566087e+01
1.067630885355029946e+01 2.441297446122207404e+01
1.072631328846154020e+01 2.430849913577432275e+01
1.077631772337278449e+01 2.436306399514163701e+01
1.082632215828402522e+01 2.433670363864886355e+01
1.087632659319526951e+01 2.435538567268752175e+01
1.092633102810651025e+01 2.441118259023464176e+01
1.097633546301775453e+01 2.435984093865499744e+01
1.102633989792899527e+01 2.436560459579443361e+01
1.107634433284023956e+01 2.439069532769389426e+01
1.112634876775148030e+01 2.434892365113550028e+01
1.117635320266272458e+01 2.428857230197359840e+01
1.122635763757396532e+01 2.438144364337288650e+01
1.127636207248520961e+01 2.433016277457945620e+01
1.132636650739645034e+01 2.434469643668289507e+01
1.137637094230769463e+01 2.431374122831310203e+01
1.142637537721893715e+01 2.433038947046811629e+01
1.147637981213017966e+01 2.436477706403843513e+01
1.152638424704142395e+01 2.435757655980567549e+01
1.157638868195266468e+01 2.434172414907064663e+01
1.162639311686390897e+01 2.439903536785140048e+01
1.167639755177514971e+01 2.436520081287555328e+01
1.172640198668639400e+01 2.424152312694673128e+01
1.177640642159763473e+01 2.430964231745615578e+01
1.182641085650887902e+01 2.433626240138851671e+01
1.187641529142011976e+01 2.432045323711812301e+01
1.192641972633136405e+01 2.434685218446013977e+01
1.197642416124260478e+01 2.437410195832584492e+01
1.202642859615384907e+01 2.431301007060634589e+01
1.207643303106508981e+01 2.442661029329845590e+01
1.212643746597633410e+01 2.425169188283232913e+01
1.217644190088757483e+01 2.442248035305302167e+01
1.222644633579881912e+01 2.437331615650488459e+01
1.227645077071005986e+01 2.435746421752530466e+01
1.232645520562130415e+01 2.439136848874779062e+01
1.237645964053254843e+01 2.450296207093482437e+01
1.242646407544378917e+01 2.445239169742727015e+01
1.247646851035503346e+01 2.443658809911136132e+01
1.252647294526627419e+01 2.433222760530193440e+01
1.257647738017751848e+01 2.444465491710307603e+01
1.262648181508875922e+01 2.448156463549645778e+01
1.267648625000000351e+01 2.437581656140930164e+01
1.272649068491124424e+01 2.435669135908183947e+01
1.277649511982248853e+01 2.444163510631045355e+01
