2.502401620370370630e-02 -1.152759458504745105e+01
7.504204861111112013e-02 -1.667152379308171506e+00
1.250600810185185097e-01 1.672050306744206294e+00
1.750781134259259408e-01 3.377605726293612332e+00
2.250961458333333165e-01 4.548813505737876461e+00
2.751141782407407477e-01 5.408422633748664055e+00
3.251322106481481233e-01 6.631284949552226138e+00
3.751502430555555545e-01 8.082538142551916494e+00
4.251682754629629857e-01 8.333338659986710084e+00
4.751863078703704169e-01 8.154424934081289322e+00
5.252043402777777370e-01 8.395051258096913216e+00
5.752223726851852792e-01 8.866986395183435121e+00
6.252404050925925993e-01 9.336718191455627647e+00
6.752584375000000305e-01 9.674105255078945476e+00
7.252764699074074617e-01 1.016894359683690752e+01
7.752945023148147818e-01 1.050760897327561239e+01
8.253125347222223240e-01 1.084069051234498637e+01
8.753305671296296442e-01 1.100265138500613027e+01
9.253485995370370754e-01 1.137061992368890628e+01
9.753666319444445065e-01 1.150742067335930230e+01
1.025384664351852049e+00 1.178767798467462313e+01
1.075402696759259591e+00 1.206358062146962062e+01
1.125420729166666689e+00 1.228966328553106635e+01
1.175438761574074231e+00 1.244498969419713497e+01
1.225456793981481773e+00 1.285069702747206399e+01
1.275474826388889094e+00 1.300493977990721994e+01
1.325492858796296414e+00 1.323641655816264162e+01
1.375510891203703956e+00 1.338454533865353469e+01
1.425528923611111276e+00 1.355169749369630416e+01
1.475546956018518596e+00 1.372842465622152552e+01
1.525564988425926138e+00 1.402007086875313391e+01
1.575583020833333681e+00 1.415746407040414567e+01
1.625601053240740779e+00 1.428136358228670311e+01
1.675619085648148321e+00 1.450455889558874745e+01
1.725637118055555863e+00 1.463492007817621143e+01
1.775655150462963183e+00 1.469552804620279929e+01
1.825673182870370503e+00 1.496021530727968596e+01
1.875691215277778046e+00 1.507804466725313830e+01
1.925709247685185366e+00 1.531860384686645915e+01
1.975727280092592686e+00 1.537533093156782726e+01
2.025745312499999784e+00 1.560436312784260693e+01
2.075763344907407770e+00 1.583132609613956987e+01
2.125781377314814868e+00 1.591070539368553050e+01
2.175799409722221966e+00 1.612037304565937035e+01
2.225817442129629953e+00 1.633893365750877891e+01
2.275835474537037051e+00 1.659311294188990260e+01
2.325853506944444149e+00 1.682619519506755168e+01
2.375871539351852135e+00 1.714683020480650910e+01
2.425889571759259233e+00 1.759128992315251949e+01
2.475907604166666331e+00 1.821468352369241828e+01
2.525925636574074318e+00 1.893757091398036962e+01
2.575943668981481416e+00 1.977372840995247927e+01
2.625961701388888958e+00 2.061092605503817410e+01
2.675979733796296500e+00 2.130231193284194546e+01
2.725997766203703598e+00 2.172080437572673617e+01
2.776015798611111141e+00 2.202933572040512544e+01
2.826033831018518683e+00 2.218307681848989787e+01
2.876051863425925781e+00 2.227341249306230964e+01
2.926069895833333323e+00 2.232479407911824865e+01
2.976087928240740865e+00 2.229984537748296347e+01
3.026105960648147963e+00 2.252754017043291057e+01
3.076123993055555950e+00 2.259595589666361448e+01
3.126142025462963048e+00 2.262213067926028742e+01
3.176160057870370146e+00 2.255931976600499311e+01
3.226178090277778132e+00 2.258280165854592880e+01
3.276196122685185230e+00 2.277205604346260515e+01
3.326214155092592328e+00 2.269669457471456298e+01
3.376232187500000315e+00 2.278313814893317968e+01
3.426250219907407413e+00 2.272260622811553787e+01
3.476268252314814955e+00 2.266753034366608688e+01
3.526286284722222497e+00 2.277408162068282849e+01
3.576304317129629595e+00 2.275542897529309982e+01
3.626322349537037137e+00 2.281945781093084946e+01
3.676340381944444680e+00 2.273358956683155796e+01
3.726358414351851778e+00 2.271860554791167175e+01
3.776376446759259320e+00 2.288856493126057501e+01
3.826394479166666862e+00 2.282657535553698835e+01
3.876412511574073960e+00 2.287917481122605778e+01
3.926430543981481947e+00 2.293605465029344614e+01
3.976448576388889045e+00 2.298890590883814156e+01
4.026466608796296143e+00 2.304516207822593898e+01
4.076484641203704129e+00 2.304671041566830780e+01
4.126502673611112115e+00 2.310545315341646244e+01
4.176520706018519213e+00 2.314921693127747560e+01
4.226538738425926311e+00 2.325612378443576489e+01
4.276556770833334298e+00 2.331000767963713827e+01
4.326574803240741396e+00 2.337161341222670430e+01
4.376592835648148494e+00 2.356542165573673486e+01
4.426610868055556480e+00 2.362001510433774598e+01
4.476628900462963578e+00 2.377801909815455872e+01
4.526646932870370676e+00 2.383481287719658681e+01
4.576664965277778663e+00 2.391629393388167557e+01
4.626682997685185761e+00 2.424754790558100837e+01
4.676701030092592859e+00 2.414172653258264489e+01
4.726719062500000845e+00 2.432585406543438467e+01
4.776737094907407943e+00 2.446586608293554832e+01
4.826755127314815041e+00 2.456580847300866566e+01
4.876773159722223028e+00 2.461444656229754102e+01
4.926791192129630126e+00 2.469940069078606371e+01
4.976809224537037224e+00 2.479710522984434817e+01
5.026827256944445210e+00 2.470835972308936590e+01
5.076845289351853197e+00 2.485722544942236212e+01
5.126863321759259406e+00 2.477781131788239577e+01
5.176881354166667393e+00 2.479173209361806229e+01
5.226899386574075379e+00 2.486757575168442358e+01
5.276917418981481589e+00 2.478473793754394450e+01
5.326935451388889575e+00 2.486400538680169703e+01
5.376953483796297562e+00 2.484059545864570850e+01
5.426971516203703771e+00 2.486450542855916623e+01
5.476989548611111758e+00 2.481481937597511589e+01
5.527007581018519744e+00 2.479736034531343236e+01
5.577025613425925954e+00 2.483866834969916582e+01
5.627043645833333940e+00 2.478186051666342493e+01
5.677061678240741927e+00 2.479002516186372773e+01
5.727079710648148136e+00 2.482619622822762651e+01
5.777097743055556123e+00 2.486275202132007678e+01
5.827115775462964109e+00 2.480108721113844084e+01
5.877133807870370319e+00 2.482028218554971133e+01
5.927151840277778305e+00 2.495541477178493395e+01
5.977169872685186292e+00 2.487341946201917864e+01
6.027187905092593390e+00 2.478503310492680711e+01
6.077205937500000488e+00 2.459213199731021149e+01
6.127223969907408474e+00 2.479757258778093743e+01
6.177242002314815572e+00 2.477495651239195951e+01
6.227260034722222670e+00 2.483631781773643610e+01
6.277278067129630656e+00 2.485632701206345274e+01
6.327296099537037755e+00 2.491946309788941250e+01
6.377314131944444853e+00 2.478493600853883549e+01
